Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-July-2021,1548.00,1567.75,1522.65,1550.95,1548.268743374771128457,41508,2331,64265539.00,11895,28.66,45.10,2.95
29-July-2021,1548.80,1557.15,1523.70,1546.05,1539.059978008063709973,30011,1582,46188729.00,4598,15.32,33.45,-2.75
28-July-2021,1521.50,1536.90,1486.10,1532.20,1510.000626844620889596,38287,2045,57813394.00,5253,13.72,50.80,10.70
27-July-2021,1556.80,1562.00,1515.00,1520.95,1533.337669322039595307,29751,2117,45618329.00,9477,31.85,47.00,-35.85
26-July-2021,1549.25,1566.20,1541.30,1550.60,1551.483430938437366090,28004,1462,43447742.00,7256,25.91,24.90,1.35
23-July-2021,1580.80,1588.70,1545.05,1549.25,1568.918475639170284611,37314,2156,58542624.00,10082,27.02,43.65,-31.55
22-July-2021,1599.95,1599.95,1573.85,1582.20,1585.892481572481572481,30525,1913,48409368.00,4440,14.55,26.10,-17.75
20-July-2021,1562.10,1588.25,1539.00,1573.15,1565.484210526315789473,72485,3563,113474123.00,24119,33.27,49.25,11.05
19-July-2021,1559.95,1575.00,1545.25,1558.80,1570.380916168024174988,149907,1454,235411092.00,127725,85.20,29.75,-1.15
16-July-2021,1562.10,1578.70,1548.55,1572.25,1562.629393294844525473,29619,2066,46283520.00,8298,28.02,30.15,10.15
15-July-2021,1579.00,1579.35,1554.00,1557.95,1563.899550999324512258,25167,1314,39358660.00,3678,14.61,25.35,-21.05
14-July-2021,1575.00,1580.00,1564.00,1567.75,1570.285500661413699890,34774,1580,54605108.00,3647,10.49,16.00,-7.25
13-July-2021,1547.00,1581.25,1537.90,1575.95,1558.463597897445963925,91698,4279,142907995.00,16151,17.61,43.35,28.95
12-July-2021,1519.00,1540.00,1509.70,1535.25,1509.670812125868305643,187434,3469,282963639.00,131375,70.09,30.30,16.25
9-July-2021,1476.05,1507.00,1461.65,1499.70,1484.319798357935933977,47014,2435,69783811.00,15913,33.85,45.35,23.65
8-July-2021,1499.00,1499.00,1473.30,1476.05,1481.544974280550535242,21579,1212,31970259.00,4145,19.21,25.70,-22.95
7-July-2021,1500.00,1500.00,1475.85,1493.15,1487.449329567717477037,39303,1864,58461221.00,5794,14.74,24.15,-6.85
6-July-2021,1497.00,1524.90,1491.30,1496.65,1507.283451904776444485,98253,4444,148095121.00,19102,19.44,33.60,-0.35
5-July-2021,1491.00,1508.00,1485.45,1489.95,1495.209704182640041197,34954,2169,52263560.00,7565,21.64,22.55,-1.05
2-July-2021,1500.20,1512.55,1487.20,1489.90,1497.841287087338069368,23930,1314,35843342.00,3373,14.10,25.35,-10.30
1-July-2021,1505.00,1507.30,1489.00,1500.20,1498.362394754200131921,25773,1857,38617294.00,4938,19.16,18.30,-4.80
30-June-2021,1492.55,1552.45,1491.00,1519.70,1503.785939794419970631,27240,1432,40963129.00,5144,18.88,61.45,27.15
29-June-2021,1527.95,1527.95,1499.20,1502.95,1508.694870061589304491,26628,1469,40173527.00,4505,16.92,28.75,-25.00
28-June-2021,1508.00,1547.00,1508.00,1519.75,1529.654726730327295565,140118,7016,214332161.00,34509,24.63,39.00,11.75
25-June-2021,1491.20,1514.70,1490.00,1507.00,1503.995847052890747827,33711,2093,50701204.00,10557,31.32,24.70,15.80
24-June-2021,1500.30,1506.95,1487.45,1499.35,1495.938301378672776236,24879,1921,37217449.00,7077,28.45,19.50,-0.95
23-June-2021,1501.30,1512.25,1484.50,1498.90,1501.180355897505117995,44451,1805,66728968.00,6023,13.55,27.75,-2.40
22-June-2021,1505.00,1520.15,1493.05,1495.70,1507.363437295097178062,80831,4438,121841694.00,32327,39.99,27.10,-9.30
21-June-2021,1451.05,1500.00,1451.05,1496.70,1475.777578509558514900,52414,3465,77351406.00,11708,22.34,48.95,45.65
18-June-2021,1461.05,1489.10,1420.00,1480.95,1452.804767915043631536,91906,3305,133521475.00,14321,15.58,69.10,19.90
17-June-2021,1465.00,1490.00,1450.00,1457.45,1470.505811804329075450,48694,3396,71604810.00,9712,19.94,40.00,-7.55
16-June-2021,1499.95,1500.85,1464.40,1469.70,1481.279086532871328573,43001,2201,63696482.00,12303,28.61,36.45,-30.25
15-June-2021,1493.00,1515.50,1488.00,1495.00,1494.115147252999598139,139352,2668,208207934.00,104451,74.95,27.50,2.00
14-June-2021,1475.10,1497.35,1457.20,1492.35,1482.533748271092669432,50610,3335,75031033.00,16563,32.73,40.15,17.25
11-June-2021,1505.00,1510.40,1476.00,1490.65,1493.128545119705340699,46155,2305,68915348.00,11022,23.88,34.40,-14.35
10-June-2021,1493.80,1516.50,1488.05,1490.65,1499.762571062151867235,52243,2354,78352096.00,12145,23.25,28.45,-3.15
9-June-2021,1503.85,1527.35,1485.00,1491.55,1511.444516684679816265,118432,6471,179003397.00,33375,28.18,42.35,-12.30
8-June-2021,1505.00,1515.60,1490.25,1503.85,1504.194431991392450461,66918,2895,100657683.00,9593,14.34,25.35,-1.15
7-June-2021,1518.00,1559.60,1495.25,1499.50,1516.342721674520801410,172945,8857,262243892.00,30412,17.58,64.35,-18.50
4-June-2021,1455.00,1506.75,1452.95,1503.25,1491.418927646592076369,162577,8017,242470415.00,46696,28.72,53.80,48.25
3-June-2021,1455.00,1463.85,1435.95,1458.80,1451.321621170845610718,35974,1818,52209844.00,8940,24.85,27.90,3.80
2-June-2021,1447.95,1453.50,1426.10,1441.85,1437.462080838049191436,54603,3444,78489742.00,12725,23.30,27.40,-6.10
1-June-2021,1479.80,1479.80,1437.25,1444.80,1451.656031937734836285,59616,3280,86541926.00,9522,15.97,42.55,-35.00
31-May-2021,1470.00,1494.70,1455.05,1470.75,1476.231045034463573702,129412,7577,191042012.00,23804,18.39,39.65,0.75
28-May-2021,1433.00,1480.75,1421.10,1465.65,1455.766844811256934109,147820,8175,215191455.00,57598,38.96,59.65,32.65
27-May-2021,1418.80,1435.30,1393.15,1420.30,1415.164542685053835957,86002,4469,121706981.00,24290,28.24,42.15,1.50
26-May-2021,1390.00,1432.00,1381.90,1409.80,1411.532965190646305671,241573,8178,340988253.00,14413,5.97,50.10,19.80
25-May-2021,1380.00,1398.95,1354.00,1374.25,1372.457560975609756097,216275,11368,296828259.00,45858,21.20,44.95,-5.75
24-May-2021,1370.05,1375.55,1350.85,1371.10,1365.151095800914652253,67348,4033,91940196.00,12359,18.35,24.70,1.05
21-May-2021,1386.00,1386.35,1365.10,1372.15,1371.888095470996771984,30669,1691,42074436.00,9814,32.00,21.25,-13.85
20-May-2021,1385.55,1388.85,1365.05,1375.90,1375.580634963645395836,44286,1799,60918964.00,5236,11.82,23.80,-9.65
19-May-2021,1394.25,1422.00,1380.50,1388.05,1402.095429094433078496,37148,1779,52085041.00,9475,25.51,41.50,-6.20
18-May-2021,1405.00,1427.80,1385.75,1392.00,1400.762645128722867238,29715,1215,41623662.00,4449,14.97,42.05,-13.00
17-May-2021,1372.25,1399.70,1364.25,1393.60,1386.205852674066599394,24775,1004,34343250.00,2376,9.59,35.45,21.35
14-May-2021,1415.00,1416.35,1355.15,1365.55,1373.706504682358896481,39510,1722,54275144.00,5331,13.49,61.20,-49.45
12-May-2021,1449.00,1455.05,1407.00,1412.00,1424.391797207346979630,39962,2032,56921545.00,11547,28.89,48.05,-37.00
11-May-2021,1420.00,1468.00,1420.00,1450.35,1452.030457057565855823,49578,1770,71988766.00,5154,10.40,48.00,30.35
10-May-2021,1460.00,1474.55,1430.15,1443.75,1449.777102700165582341,76699,2916,111196454.00,13268,17.30,44.40,-16.25
7-May-2021,1450.00,1461.55,1434.00,1450.05,1449.888780225422361311,40901,1452,59301901.00,3954,9.67,27.55,0.05
6-May-2021,1429.00,1452.40,1419.20,1447.75,1444.605430066962180514,84824,1435,122537211.00,54276,63.99,33.20,18.75
5-May-2021,1425.00,1455.00,1405.15,1419.50,1430.143609173208983770,109798,4038,157026908.00,9930,9.04,49.85,-5.50
4-May-2021,1424.00,1447.90,1405.00,1416.10,1426.942020099144695135,96223,3013,137304642.00,7196,7.48,42.90,-7.90
3-May-2021,1398.00,1424.65,1373.60,1413.95,1401.654496864386026554,93921,3679,131644792.00,15244,16.23,51.05,15.95
30-April-2021,1346.00,1416.60,1275.00,1404.10,1386.283749078241411752,117981,3645,163555143.00,22497,19.07,141.60,58.10
29-April-2021,1350.60,1369.35,1332.60,1350.50,1349.123761817412163115,70870,2757,95612401.00,12812,18.08,36.75,-0.10
28-April-2021,1332.70,1348.80,1320.95,1341.85,1335.455058034693825718,39373,1652,52580872.00,10353,26.29,27.85,9.15
27-April-2021,1319.00,1338.00,1307.85,1331.50,1321.325179231834053015,48401,1676,63953460.00,3883,8.02,30.15,12.50
26-April-2021,1280.00,1321.35,1280.00,1310.80,1309.467027377922172715,643913,1423,843182842.00,605393,94.02,41.35,30.80
23-April-2021,1305.00,1322.00,1262.35,1277.10,1290.066771287416448706,86025,2872,110977994.00,11259,13.09,59.65,-27.90
22-April-2021,1276.50,1315.25,1270.50,1299.85,1293.692951702893990878,166863,2879,215869487.00,35172,21.08,44.75,23.35
20-April-2021,1340.25,1372.00,1284.00,1291.30,1320.355838806034529239,92733,4108,122440558.00,14441,15.57,88.00,-48.95
19-April-2021,1340.95,1340.95,1305.05,1325.25,1319.904378172588832487,31520,1355,41603386.00,5667,17.98,35.90,-15.70
16-April-2021,1342.00,1380.00,1341.10,1353.15,1358.864209104193664010,36269,1831,49284646.00,5866,16.17,38.90,11.15
15-April-2021,1371.00,1398.35,1325.50,1349.20,1346.524309048234899650,62631,3667,84334164.00,7944,12.68,72.85,-21.80
13-April-2021,1362.00,1406.00,1362.00,1392.35,1399.452925361353657934,162168,2246,226946482.00,107959,66.57,44.00,30.35
12-April-2021,1431.00,1431.00,1368.60,1376.65,1391.358432130668928648,50693,2179,70532133.00,5233,10.32,62.40,-54.35
9-April-2021,1452.05,1468.95,1430.05,1439.95,1450.734842579187679971,125714,1272,182377680.00,103431,82.27,38.90,-12.10
8-April-2021,1441.00,1464.00,1434.85,1446.95,1440.934484219328503133,181773,1373,261922984.00,157827,86.83,29.15,5.95
7-April-2021,1432.50,1443.85,1429.50,1438.15,1436.294341646554035934,18645,729,26779708.00,2402,12.88,14.35,5.65
6-April-2021,1434.50,1449.90,1426.10,1432.05,1435.209020560325350203,35408,1542,50817881.00,4732,13.36,23.80,-2.45
5-April-2021,1455.00,1472.40,1425.00,1446.50,1445.993606269980406311,67879,2554,98152600.00,11229,16.54,47.40,-8.50
1-April-2021,1469.50,1469.50,1437.30,1455.45,1447.902843637046889602,202241,2608,292825319.00,128467,63.52,32.20,-14.05
31-March-2021,1419.00,1456.40,1416.00,1452.10,1437.138822128635371419,45353,1561,65178557.00,9061,19.98,40.40,33.10
30-March-2021,1415.00,1441.10,1396.55,1421.35,1432.887776856567570768,236404,2799,338740402.00,166500,70.43,44.55,6.35
26-March-2021,1378.00,1411.00,1378.00,1405.25,1400.636688242623150089,65814,2153,92181503.00,17931,27.24,33.00,27.25
25-March-2021,1376.65,1399.95,1353.35,1374.50,1379.865051672036996844,59897,2385,82649777.00,11396,19.03,46.60,-2.15
24-March-2021,1409.70,1409.70,1380.00,1388.20,1395.755609339407744874,35120,1287,49018937.00,10346,29.46,29.70,-21.50
23-March-2021,1417.85,1421.95,1394.10,1410.65,1407.365531897830706924,49878,1663,70196578.00,16359,32.80,27.85,-7.20
22-March-2021,1424.00,1428.20,1401.50,1414.75,1414.113166017634571052,76781,2411,108577023.00,18656,24.30,26.70,-9.25
19-March-2021,1371.00,1415.00,1362.70,1412.15,1392.916738099319961140,87495,3337,121873250.00,26954,30.81,52.30,41.15
18-March-2021,1384.00,1399.45,1371.55,1389.45,1384.323551639075444525,70131,2799,97083995.00,13823,19.71,27.90,5.45
17-March-2021,1391.80,1394.75,1361.15,1369.50,1372.070514018691588785,21400,752,29362309.00,4151,19.40,33.60,-22.30
16-March-2021,1399.90,1399.90,1378.40,1383.30,1384.939314076885234380,56916,1968,78825206.00,34170,60.04,21.50,-16.60
15-March-2021,1381.00,1390.75,1347.80,1383.30,1368.790851746790086593,53584,1419,73345289.00,16434,30.67,42.95,2.30
12-March-2021,1396.00,1403.90,1375.70,1378.25,1388.039530818248463316,35466,1385,49228210.00,9101,25.66,28.20,-17.75
10-March-2021,1371.80,1388.00,1359.85,1384.80,1377.152785506002450912,1225666,2164,1687929346.00,1181058,96.36,28.15,13.00
9-March-2021,1370.10,1408.50,1361.25,1366.65,1380.596933055973526925,333622,7786,460597510.00,44313,13.28,47.25,-3.45
8-March-2021,1348.00,1366.15,1336.65,1344.70,1353.724491734752042561,52630,1364,71246520.00,24597,46.74,29.50,-3.30
5-March-2021,1349.20,1371.55,1324.00,1338.90,1346.207692095537536543,72516,2351,97621597.00,6514,8.98,47.55,-10.30
4-March-2021,1296.00,1360.00,1296.00,1349.20,1318.939337976367477893,191685,2748,252820887.00,140254,73.17,64.00,53.20
3-March-2021,1295.50,1342.85,1294.00,1318.45,1320.520593890661189529,91532,3270,120869891.00,24012,26.23,48.85,22.95
2-March-2021,1277.00,1299.55,1263.10,1295.40,1284.794104357851767602,64183,2161,82461940.00,12155,18.94,36.45,18.40
1-March-2021,1211.00,1270.00,1203.30,1264.65,1246.965249838179487504,78791,2329,98249639.00,17127,21.74,66.70,53.65
26-February-2021,1259.50,1269.95,1192.25,1199.60,1239.344194949503921551,225166,4780,279058175.00,124141,55.13,77.70,-59.90
25-February-2021,1256.15,1288.70,1255.00,1271.85,1263.354744682126329271,316997,3139,400479664.00,241378,76.15,33.70,15.70
24-February-2021,1232.50,1266.40,1201.70,1248.35,1244.414468054442112469,111017,4221,138151161.00,56508,50.90,64.70,15.85
23-February-2021,1243.80,1248.00,1222.55,1231.50,1233.916936281118001258,44508,1504,54919175.00,7877,17.70,25.45,-12.30
22-February-2021,1220.00,1235.00,1215.10,1230.25,1225.647795414462081128,39690,1452,48645961.00,11485,28.94,19.90,10.25
19-February-2021,1232.50,1239.00,1209.65,1218.20,1226.187518398586988519,47558,1461,58315026.00,5889,12.38,29.35,-14.30
18-February-2021,1249.80,1249.80,1213.55,1228.25,1231.153982236984619828,27698,1088,34100503.00,4959,17.90,36.25,-21.55
17-February-2021,1235.00,1249.05,1227.45,1238.05,1238.315253401000916331,28374,881,35135957.00,6026,21.24,21.60,3.05
16-February-2021,1238.90,1257.05,1225.90,1242.95,1243.148271022074773510,54859,1620,68197871.00,8496,15.49,31.15,4.05
15-February-2021,1258.00,1259.40,1216.80,1227.65,1230.895273716422985379,76466,2870,94121638.00,12976,16.97,42.60,-30.35
12-February-2021,1247.80,1255.00,1221.80,1242.35,1242.305334508982695910,181460,5032,225428726.00,18459,10.17,33.20,-5.45
11-February-2021,1232.05,1243.65,1223.45,1235.10,1235.299006638561806464,103185,1863,127464328.00,60375,58.51,20.20,3.05
10-February-2021,1224.00,1249.00,1217.45,1232.05,1235.356030844274385524,273892,5292,338354134.00,120045,43.83,31.55,8.05
9-February-2021,1213.00,1226.00,1204.35,1218.25,1216.010017596019659001,164810,2207,200410611.00,119365,72.43,21.65,5.25
8-February-2021,1186.00,1219.00,1186.00,1212.45,1206.748757668711656441,65200,2447,78680019.00,16398,25.15,33.00,26.45
5-February-2021,1195.00,1208.55,1174.45,1185.85,1189.257857692417291197,70186,2429,83469252.00,9722,13.85,34.10,-9.15
4-February-2021,1175.10,1217.00,1172.75,1186.65,1195.480752307663502405,106818,3559,127698863.00,24868,23.28,44.25,11.55
3-February-2021,1177.05,1204.50,1172.15,1192.95,1192.875730703148596525,1009815,4385,1204583806.00,927269,91.83,32.35,15.90
2-February-2021,1136.00,1209.55,1136.00,1190.15,1179.202731647611894628,215694,7976,254346954.00,51756,24.00,73.55,54.15
1-February-2021,1063.85,1130.00,1048.00,1126.10,1095.784389273540175941,103557,3525,113476144.00,27613,26.66,82.00,62.25
29-January-2021,1068.85,1094.40,1048.00,1055.45,1076.304791509955501581,110341,3805,118760547.00,15078,13.66,46.40,-13.40
28-January-2021,1045.00,1075.10,1039.25,1067.15,1056.474999732388486282,93419,3655,98694838.00,10837,11.60,35.85,22.15
27-January-2021,1069.55,1113.75,1053.75,1061.45,1082.996985632358603359,197388,9096,213770609.00,22875,11.59,60.00,-8.10
25-January-2021,1029.40,1122.65,1017.30,1069.05,1076.649711296920391313,610662,20550,657469066.00,82827,13.56,105.35,39.65
22-January-2021,1024.95,1030.70,1000.00,1004.40,1014.206757262853779894,37382,1346,37913077.00,4811,12.87,30.70,-20.55
21-January-2021,1036.00,1046.80,1012.95,1017.05,1032.547061486051885556,41977,1302,43343228.00,13164,31.36,33.85,-18.95
20-January-2021,1033.85,1038.90,1014.70,1033.30,1024.605702808229463883,53272,1778,54582795.00,12220,22.94,24.20,-0.55
19-January-2021,999.15,1052.80,999.15,1031.95,1038.414186276794035414,137344,4371,142619958.00,18599,13.54,53.65,32.80
18-January-2021,1020.00,1022.80,991.80,997.20,1007.448544865172941972,28073,1276,28282103.00,6900,24.58,31.00,-22.80
15-January-2021,981.65,1039.25,981.65,1031.80,1017.594011989801777798,87074,2901,88605981.00,50085,57.52,57.60,50.15
14-January-2021,1021.00,1040.05,1013.65,1020.40,1024.766328680537266262,60752,2024,62256604.00,17988,29.61,26.40,-0.60
13-January-2021,1012.20,1040.05,1008.00,1033.50,1021.760358060296597481,63453,2423,64833760.00,19976,31.48,32.05,21.30
12-January-2021,1003.00,1020.40,998.40,1009.95,1010.066521647603676934,71255,1887,71972290.00,18701,26.25,22.00,6.95
11-January-2021,1005.00,1012.00,995.00,1002.05,1004.339261460101867572,47120,1267,47324466.00,18545,39.36,17.00,-2.95
8-January-2021,994.30,1023.50,994.30,1003.90,1008.815674610371552589,82707,3344,83436118.00,23235,28.09,29.20,9.60
7-January-2021,985.20,1004.55,977.75,994.30,992.181794886078769984,89755,2655,89053277.00,13688,15.25,26.80,9.10
6-January-2021,947.00,989.00,947.00,984.15,972.841959689604835198,78094,1900,75973120.00,17131,21.94,42.00,37.15
5-January-2021,961.80,971.00,947.40,961.05,958.775749101078705553,50060,1613,47996314.00,6683,13.35,23.60,-0.75
4-January-2021,940.00,966.35,938.35,963.20,954.369447471062895763,126654,3442,120874708.00,48826,38.55,28.00,23.20
1-January-2021,925.75,937.80,920.65,933.45,929.988652720468285193,41684,1077,38765647.00,6434,15.44,17.15,7.70
31-December-2020,937.00,940.25,921.20,927.05,928.362176073837415690,67608,2070,62764710.00,15939,23.58,19.05,-9.95
30-December-2020,915.00,938.50,898.55,934.50,909.645687959695018455,296936,2805,270106552.00,243594,82.04,39.95,19.50
29-December-2020,910.00,922.50,907.00,909.75,914.535846104959546332,40911,1306,37414576.00,14674,35.87,15.50,-0.25
28-December-2020,897.00,912.75,897.00,908.00,904.146181907302497007,106087,1841,95918156.00,64625,60.92,15.75,11.00
24-December-2020,909.35,911.40,891.15,896.95,900.046206019499788045,23590,1051,21232090.00,6281,26.63,20.25,-12.40
23-December-2020,886.55,908.10,880.10,901.95,892.107949120699744371,32469,2278,28965853.00,8105,24.96,28.00,15.40
22-December-2020,875.00,888.80,862.65,883.90,874.469850160023276112,27496,1077,24044423.00,9255,33.66,26.15,8.90
21-December-2020,910.00,910.00,868.75,874.80,891.742050421029696371,78023,1660,69576390.00,40410,51.79,41.25,-35.20
18-December-2020,920.00,920.00,902.30,909.40,908.371523274247009655,41634,1216,37819140.00,7081,17.01,17.70,-10.60
17-December-2020,916.15,926.55,911.45,912.80,918.738595276559735364,38997,815,35828049.00,5078,13.02,15.10,-3.35
16-December-2020,915.00,925.00,910.70,914.35,915.827448524230799342,38319,1022,35093592.00,11716,30.57,14.30,-0.65
15-December-2020,917.00,917.95,903.80,912.50,909.062716549227235566,77061,1242,70053282.00,53145,68.96,14.15,-4.50
14-December-2020,904.15,923.80,904.15,911.10,916.794626685449788689,59628,1260,54666630.00,20364,34.15,19.65,6.95
11-December-2020,914.90,915.80,900.85,902.10,906.309941706749912400,31393,1356,28451788.00,8399,26.75,14.95,-12.80
10-December-2020,920.60,921.50,903.00,909.85,909.480469357900961747,32129,1034,29220698.00,8396,26.13,18.50,-10.75
9-December-2020,930.00,933.95,916.20,920.10,924.124276813529149977,44940,1097,41530145.00,14238,31.68,17.75,-9.90
8-December-2020,935.20,941.15,919.40,924.85,927.247080061770015442,91954,4582,85264078.00,56190,61.11,21.75,-10.35
7-December-2020,938.00,953.65,930.95,939.30,941.211823821642585922,122989,3476,115758701.00,62561,50.87,22.70,1.30
4-December-2020,917.00,946.30,914.70,930.30,931.976664740473843434,117676,3545,109671286.00,53374,45.36,31.60,13.30
3-December-2020,915.60,924.40,905.60,910.05,910.958693240351850384,50476,1594,45981551.00,17953,35.57,18.80,-5.55
2-December-2020,907.30,918.30,900.95,915.55,912.046007640428241286,84812,2222,77352446.00,38948,45.92,17.35,8.25
1-December-2020,883.20,910.25,864.05,908.00,901.089448150394178289,102238,4176,92125583.00,29787,29.13,46.20,24.80
27-November-2020,877.00,885.40,869.60,876.25,876.456362266240157480,130048,2635,113981397.00,75079,57.73,15.80,-0.75
26-November-2020,856.85,881.40,848.90,877.75,865.590861394638939234,262075,5675,226849725.00,206107,78.64,32.50,20.90
25-November-2020,851.25,873.70,839.75,842.55,867.178454000156910853,280414,1828,243168979.00,229894,81.98,33.95,-8.70
24-November-2020,854.60,863.95,850.00,852.90,854.586187672229331152,188339,1379,160951908.00,164049,87.10,13.95,-1.70
23-November-2020,858.10,868.85,851.00,853.95,859.306282425972495978,44139,1805,37928920.00,14937,33.84,17.85,-4.15
20-November-2020,841.00,861.85,838.95,857.85,848.833633894126509461,43807,1300,37184855.00,11390,26.00,22.90,16.85
19-November-2020,844.50,861.95,832.65,835.45,848.563202178882350080,41122,1345,34894616.00,7842,19.07,29.30,-9.05
18-November-2020,844.60,851.50,838.60,848.75,845.593290382196668292,38959,1203,32943469.00,9846,25.27,12.90,4.15
17-November-2020,840.10,853.00,836.25,842.55,843.337976707010733044,74443,2100,62780609.00,15029,20.19,16.75,2.45
14-November-2020,845.00,845.00,835.60,838.70,840.136186770428015564,6939,428,5829705.00,3425,49.36,9.40,-6.30
13-November-2020,827.80,847.85,820.05,841.25,837.133783307838282527,190233,5277,159250471.00,87465,45.98,27.80,13.45
12-November-2020,803.15,830.50,803.15,826.75,821.129164065931525533,173028,5701,142078337.00,108007,62.42,27.35,23.60
11-November-2020,789.65,808.00,789.60,803.15,799.881501147772856910,86254,1788,68992979.00,58087,67.34,18.40,13.50
10-November-2020,800.00,815.95,781.00,789.65,801.186438090764985616,85165,2547,68233043.00,29941,35.16,34.95,-10.35
9-November-2020,790.20,807.95,789.05,791.80,799.017515806046889222,40649,1877,32479263.00,21065,51.82,18.90,1.60
6-November-2020,806.40,806.40,792.10,794.60,798.012414056531703590,31416,1105,25070358.00,16654,53.01,14.30,-11.80
5-November-2020,786.65,810.25,786.65,803.85,803.733944701096324898,72515,2452,58282767.00,40785,56.24,23.60,17.20
4-November-2020,791.00,794.90,779.00,783.85,784.443287037037037037,83808,2144,65742623.00,58725,70.07,15.90,-7.15
3-November-2020,785.35,800.40,785.35,791.00,791.885616676317313259,86350,1792,68379323.00,64457,74.65,15.05,5.65
2-November-2020,780.30,791.55,775.35,788.35,787.762911292737293868,90173,2119,71034945.00,67684,75.06,16.20,8.05
30-October-2020,768.35,793.50,766.00,778.70,780.266365336658354114,38496,1272,30037134.00,4504,11.70,27.50,10.35
29-October-2020,770.00,777.00,766.00,769.75,771.764986376021798365,11744,830,9063608.00,2616,22.28,11.00,-0.25
28-October-2020,780.85,784.75,773.30,777.15,778.156705033975870198,14422,467,11222576.00,4433,30.74,11.45,-3.70
27-October-2020,775.35,789.85,773.60,778.80,782.962109135499693439,16310,718,12770112.00,3093,18.96,16.25,3.45
26-October-2020,784.85,789.70,768.00,779.45,778.260856796740207775,27241,790,21200604.00,2824,10.37,21.70,-5.40
23-October-2020,791.30,804.00,782.05,784.95,795.090809066236338296,27266,1001,21678946.00,5115,18.76,21.95,-6.35
22-October-2020,792.00,793.75,781.25,791.30,788.130731473722016042,25059,1234,19749768.00,10507,41.93,12.50,-0.70
21-October-2020,781.00,794.00,772.00,792.10,784.399391768038660223,24004,1196,18828723.00,7847,32.69,22.00,11.10
20-October-2020,775.00,780.05,765.00,776.75,773.677415468637057264,49804,1433,38532230.00,20407,40.97,15.05,1.75
19-October-2020,774.00,782.00,761.90,773.30,773.777159579464576032,27679,1207,21417378.00,5200,18.79,20.10,-0.70
16-October-2020,750.10,776.10,750.10,772.30,764.561521972132904608,27990,1113,21400077.00,6997,25.00,26.00,22.20
15-October-2020,759.00,767.80,745.50,750.00,759.826048363880625659,41684,1532,31672589.00,12251,29.39,22.30,-9.00
14-October-2020,745.85,767.95,733.75,764.35,755.304801727200677762,36591,1159,27637358.00,10531,28.78,34.20,18.50
13-October-2020,760.00,762.80,738.00,748.90,753.700792233876366882,35848,1026,27018666.00,3014,8.41,24.80,-11.10
12-October-2020,749.75,751.80,738.25,742.60,744.245640816880385372,29478,938,21938873.00,3554,12.06,13.55,-7.15
9-October-2020,771.00,772.00,742.45,744.80,748.739593307393857546,361354,2265,270560047.00,320340,88.65,29.55,-26.20
